date,journey_id,device,marketing_channel,sessions,journey_starts,journey_completions,lead_submits,self_service_successes,revenue_proxy,calls_deflected,bounce_rate,measurement_quality,identity_match_rate,beacon_loss_rate
2026-02-20,JRN005,mobile_app,direct,45,38,11,0,11,242,3,0.1853,71.61,0.9227,0.0264
2026-02-20,JRN006,desktop,organic_search,617,295,19,19,2,3458,0,0.2501,62.22,0.7767,0.021
2026-02-20,JRN006,desktop,paid_search,458,273,14,14,1,2548,0,0.2225,59.84,0.7303,0.047
2026-02-20,JRN006,desktop,email,260,129,10,10,1,1820,0,0.2639,56.74,0.774,0.027
2026-02-20,JRN006,desktop,direct,362,162,12,12,1,2184,0,0.1815,59.5,0.7784,0.0404
2026-02-20,JRN006,mobile_web,organic_search,584,268,15,15,1,2730,0,0.2887,60.84,0.7446,0.0351
2026-02-20,JRN006,mobile_web,paid_search,453,217,12,12,1,2184,0,0.2708,56.43,0.7789,0.0284
2026-02-20,JRN006,mobile_web,email,351,185,10,10,0,1820,0,0.2673,58.6,0.7549,0.0406
2026-02-20,JRN006,mobile_web,direct,505,272,17,17,2,3094,0,0.2619,58.79,0.7703,0.0136
2026-02-20,JRN006,mobile_app,organic_search,134,70,4,4,0,728,0,0.2435,61.03,0.778,0.0387
2026-02-20,JRN006,mobile_app,paid_search,97,46,3,3,0,546,0,0.195,60.69,0.754,0.035
2026-02-20,JRN006,mobile_app,email,63,29,2,2,0,364,0,0.2519,60.02,0.7659,0.0242
2026-02-20,JRN006,mobile_app,direct,97,48,4,4,0,728,0,0.2393,59.17,0.7608,0.038
2026-02-20,JRN007,desktop,organic_search,211,116,6,6,1,2760,0,0.2613,48,0.8721,0.0354
2026-02-20,JRN007,desktop,paid_search,192,104,3,3,0,1380,0,0.2002,48,0.8863,0.0521
2026-02-20,JRN007,desktop,email,135,67,4,4,0,1840,0,0.2266,50.32,0.9072,0.0305
2026-02-20,JRN007,desktop,direct,159,83,4,4,0,1840,0,0.1984,49.83,0.8757,0.0308
2026-02-20,JRN007,mobile_web,organic_search,288,157,7,7,1,3220,0,0.2923,50.6,0.8969,0.0449
2026-02-20,JRN007,mobile_web,paid_search,186,87,3,3,0,1380,0,0.2752,49.21,0.8833,0.0346
2026-02-20,JRN007,mobile_web,email,163,74,4,4,0,1840,0,0.3171,51.77,0.876,0.0404
2026-02-20,JRN007,mobile_web,direct,182,81,4,4,0,1840,0,0.3575,48,0.8422,0.0501
2026-02-20,JRN007,mobile_app,organic_search,56,25,1,1,0,460,0,0.1776,50.1,0.8791,0.0471
2026-02-20,JRN007,mobile_app,paid_search,37,20,1,1,0,460,0,0.1961,48.06,0.8704,0.0322
2026-02-20,JRN007,mobile_app,email,25,12,0,0,0,0,0,0.1927,50.12,0.857,0.0313
2026-02-20,JRN007,mobile_app,direct,34,14,0,0,0,0,0,0.2301,50.98,0.9183,0.017
2026-02-20,JRN008,desktop,organic_search,530,297,30,30,2,7320,0,0.213,59.06,0.9068,0.032
2026-02-20,JRN008,desktop,paid_search,372,233,16,16,2,3904,0,0.2593,55.13,0.8612,0.0422
2026-02-20,JRN008,desktop,email,243,119,13,13,2,3172,0,0.236,55.29,0.8588,0.0244
2026-02-20,JRN008,desktop,direct,393,192,16,16,1,3904,0,0.2026,54.05,0.8714,0.0274
2026-02-20,JRN008,mobile_web,organic_search,517,325,19,19,2,4636,0,0.318,59.61,0.9336,0.0163
2026-02-20,JRN008,mobile_web,paid_search,340,165,13,13,1,3172,0,0.2938,55.32,0.9032,0.0341
2026-02-20,JRN008,mobile_web,email,327,165,12,12,1,2928,0,0.3015,60.25,0.8921,0.0223
2026-02-20,JRN008,mobile_web,direct,341,167,10,10,1,2440,0,0.3414,58.99,0.8419,0.0395
2026-02-20,JRN008,mobile_app,organic_search,112,59,6,6,0,1464,0,0.2529,60.85,0.8998,0.0134
2026-02-20,JRN008,mobile_app,paid_search,81,48,4,4,0,976,0,0.1986,55.87,0.8889,0.0261
2026-02-20,JRN008,mobile_app,email,58,35,4,4,0,976,0,0.2213,57.51,0.8551,0.0431
2026-02-20,JRN008,mobile_app,direct,74,39,3,3,0,732,0,0.1789,53.62,0.8819,0.0294
2026-02-20,JRN009,desktop,organic_search,312,203,31,2,31,2666,13,0.1786,69.93,0.9188,0.025
2026-02-20,JRN009,desktop,paid_search,175,97,14,1,14,1204,4,0.1922,72.4,0.9079,0.0272
2026-02-20,JRN009,desktop,email,132,80,10,0,10,860,3,0.1946,73.17,0.8739,0.0123
2026-02-20,JRN009,desktop,direct,220,132,17,1,17,1462,4,0.1829,73.28,0.885,0.009
2026-02-20,JRN009,mobile_web,organic_search,331,201,19,1,19,1634,6,0.2739,74.82,0.8765,0.021
2026-02-20,JRN009,mobile_web,paid_search,230,130,16,1,16,1376,4,0.2501,75.28,0.885,0.033
2026-02-20,JRN009,mobile_web,email,152,100,12,1,12,1032,3,0.2959,71.45,0.9343,0.0111
2026-02-20,JRN009,mobile_web,direct,240,167,19,1,19,1634,3,0.3008,71.73,0.913,0.0129
2026-02-20,JRN009,mobile_app,organic_search,54,35,5,0,5,430,0,0.1525,72.22,0.8917,0.0133
2026-02-20,JRN009,mobile_app,paid_search,43,25,3,0,3,258,0,0.2298,72.87,0.8977,0.0225
2026-02-20,JRN009,mobile_app,email,34,22,3,0,3,258,0,0.2492,72.22,0.886,0.0188
2026-02-20,JRN009,mobile_app,direct,39,21,4,0,4,344,0,0.2157,76.3,0.906,0.0198
2026-02-20,JRN010,desktop,organic_search,708,583,103,10,103,1854,37,0.1611,66.01,0.7672,0.018
2026-02-20,JRN010,desktop,paid_search,546,375,85,8,85,1530,25,0.1967,61.06,0.7479,0.0465
2026-02-20,JRN010,desktop,email,389,306,72,5,72,1296,12,0.135,67.41,0.7862,0.0256
2026-02-20,JRN010,desktop,direct,436,306,84,9,84,1512,36,0.2123,64.12,0.7718,0.026
2026-02-20,JRN010,mobile_web,organic_search,846,665,122,4,122,2196,27,0.3117,64.27,0.7452,0.0278
2026-02-20,JRN010,mobile_web,paid_search,460,374,60,5,60,1080,16,0.2434,60.83,0.7146,0.0429
2026-02-20,JRN010,mobile_web,email,368,306,78,8,78,1404,21,0.2915,66.35,0.7236,0.0289
2026-02-20,JRN010,mobile_web,direct,562,413,84,9,84,1512,29,0.3056,67.97,0.7807,0.0121
2026-02-20,JRN010,mobile_app,organic_search,165,125,36,2,36,648,10,0.222,65.07,0.7393,0.0121
2026-02-20,JRN010,mobile_app,paid_search,115,95,18,1,18,324,5,0.1367,68.37,0.7434,0.023
2026-02-20,JRN010,mobile_app,email,74,55,19,1,19,342,7,0.1682,64.49,0.736,0.0211
2026-02-20,JRN010,mobile_app,direct,114,83,22,2,22,396,8,0.1779,62.74,0.7433,0.0345
2026-02-20,JRN011,desktop,organic_search,203,102,5,5,0,1550,0,0.1732,49.37,0.7418,0.04
2026-02-20,JRN011,desktop,paid_search,149,77,3,3,0,930,0,0.205,48,0.7579,0.0385
2026-02-20,JRN011,desktop,email,121,55,3,3,0,930,0,0.2412,50.48,0.7562,0.0169
2026-02-20,JRN011,desktop,direct,130,61,2,2,0,620,0,0.1741,48,0.7508,0.0527
2026-02-20,JRN011,mobile_web,organic_search,239,119,4,4,0,1240,0,0.3173,48,0.7724,0.0253
2026-02-20,JRN011,mobile_web,paid_search,167,78,2,2,0,620,0,0.2994,48,0.7108,0.0642
2026-02-20,JRN011,mobile_web,email,124,51,2,2,0,620,0,0.3345,50.65,0.7605,0.0231
2026-02-20,JRN011,mobile_web,direct,145,71,3,3,0,930,0,0.2725,48.69,0.7822,0.0238
2026-02-20,JRN011,mobile_app,organic_search,40,16,0,0,0,0,0,0.2671,49.55,0.7648,0.0235
2026-02-20,JRN011,mobile_app,paid_search,32,17,0,0,0,0,0,0.1915,48,0.7073,0.0629
2026-02-20,JRN011,mobile_app,email,25,12,0,0,0,0,0,0.215,48,0.7279,0.0415
2026-02-20,JRN011,mobile_app,direct,33,18,0,0,0,0,0,0.2051,51.16,0.7548,0.0167
2026-02-20,JRN012,desktop,organic_search,231,99,5,0,5,320,1,0.1692,52.33,0.8588,0.0462
2026-02-20,JRN012,desktop,paid_search,189,82,5,0,5,320,1,0.2605,50.56,0.8463,0.0376
2026-02-20,JRN012,desktop,email,132,76,4,0,4,256,1,0.2328,53.49,0.8725,0.0375
2026-02-20,JRN012,desktop,direct,199,88,4,0,4,256,1,0.2669,52.7,0.894,0.0355
2026-02-20,JRN012,mobile_web,organic_search,271,153,6,0,6,384,2,0.2911,55.44,0.9073,0.0255
2026-02-20,JRN012,mobile_web,paid_search,228,114,4,0,4,256,1,0.3194,55.11,0.8834,0.0342
2026-02-20,JRN012,mobile_web,email,132,74,4,0,4,256,1,0.332,57.97,0.9052,0.0221
2026-02-20,JRN012,mobile_web,direct,219,108,5,0,5,320,1,0.3131,52.11,0.8828,0.0244
2026-02-20,JRN012,mobile_app,organic_search,58,30,2,0,2,128,0,0.1945,53.99,0.846,0.0466
2026-02-20,JRN012,mobile_app,paid_search,39,20,1,0,1,64,0,0.2621,56.27,0.9016,0.0425
2026-02-20,JRN012,mobile_app,email,27,13,1,0,1,64,0,0.2521,58.71,0.9287,0.0186
2026-02-20,JRN012,mobile_app,direct,39,18,0,0,0,0,0,0.2273,53.3,0.8917,0.0364
2026-02-21,JRN001,desktop,organic_search,544,290,18,1,18,2268,5,0.2592,69.18,0.9103,0.0271
2026-02-21,JRN001,desktop,paid_search,368,219,14,1,14,1764,4,0.1715,66.9,0.8701,0.0241
2026-02-21,JRN001,desktop,email,252,118,13,0,13,1638,3,0.1848,66.44,0.9314,0.0146
2026-02-21,JRN001,desktop,direct,381,177,12,0,12,1512,4,0.2401,69.96,0.9241,0.0113
2026-02-21,JRN001,mobile_web,organic_search,568,307,20,1,20,2520,5,0.2551,70.03,0.897,0.0243
2026-02-21,JRN001,mobile_web,paid_search,459,267,16,1,16,2016,4,0.3372,69.39,0.8432,0.0377
2026-02-21,JRN001,mobile_web,email,340,181,14,0,14,1764,3,0.3162,66.63,0.8723,0.0093
2026-02-21,JRN001,mobile_web,direct,381,205,14,1,14,1764,2,0.3171,69.31,0.874,0.025
2026-02-21,JRN001,mobile_app,organic_search,128,70,6,0,6,756,2,0.2022,66.52,0.8878,0.0176
2026-02-21,JRN001,mobile_app,paid_search,79,45,3,0,3,378,1,0.2567,68.73,0.8881,0.0358
2026-02-21,JRN001,mobile_app,email,57,29,2,0,2,252,0,0.175,72.0,0.9056,0.0184
2026-02-21,JRN001,mobile_app,direct,92,43,4,0,4,504,0,0.1759,65.15,0.8772,0.0239
2026-02-21,JRN002,desktop,organic_search,797,535,113,4,113,11074,42,0.2147,78.97,0.8705,0.0116
2026-02-21,JRN002,desktop,paid_search,590,408,63,4,63,6174,22,0.1481,76.39,0.8956,0.025
2026-02-21,JRN002,desktop,email,437,343,79,6,79,7742,28,0.2076,75.63,0.9201,0.0065
2026-02-21,JRN002,desktop,direct,464,303,81,6,81,7938,24,0.2051,78.05,0.9175,0.0066
2026-02-21,JRN002,mobile_web,organic_search,771,591,113,13,113,11074,23,0.2834,76.34,0.898,0.0086
2026-02-21,JRN002,mobile_web,paid_search,635,440,68,4,68,6664,26,0.3166,73.34,0.9143,0.0257
2026-02-21,JRN002,mobile_web,email,423,310,66,4,66,6468,17,0.2665,73.57,0.9338,0.0157
2026-02-21,JRN002,mobile_web,direct,622,419,88,6,88,8624,27,0.2937,78.34,0.8724,0.0165
2026-02-21,JRN002,mobile_app,organic_search,175,121,30,2,30,2940,10,0.2278,78.15,0.935,0.0094
2026-02-21,JRN002,mobile_app,paid_search,129,93,22,1,22,2156,4,0.1713,75.33,0.8996,0.0225
2026-02-21,JRN002,mobile_app,email,95,64,16,0,16,1568,3,0.2009,77.3,0.9268,0.0168
2026-02-21,JRN002,mobile_app,direct,102,76,21,1,21,2058,8,0.2349,73.61,0.901,0.0148
2026-02-21,JRN003,desktop,organic_search,276,187,23,1,23,1702,7,0.2418,60.4,0.8641,0.0297
2026-02-21,JRN003,desktop,paid_search,233,153,14,1,14,1036,4,0.1853,62.08,0.9016,0.0273
2026-02-21,JRN003,desktop,email,191,104,13,1,13,962,3,0.1784,63.62,0.8886,0.0168
2026-02-21,JRN003,desktop,direct,248,160,21,2,21,1554,7,0.1907,59.47,0.902,0.0364
2026-02-21,JRN003,mobile_web,organic_search,385,241,22,1,22,1628,4,0.2856,60.82,0.9126,0.0206
2026-02-21,JRN003,mobile_web,paid_search,280,187,13,0,13,962,5,0.2776,63.8,0.8987,0.0357
2026-02-21,JRN003,mobile_web,email,211,138,14,1,14,1036,4,0.2762,60.62,0.8679,0.0358
2026-02-21,JRN003,mobile_web,direct,234,151,16,1,16,1184,3,0.3282,63.87,0.9098,0.0318
2026-02-21,JRN003,mobile_app,organic_search,67,42,5,0,5,370,1,0.245,61.63,0.9101,0.0225
2026-02-21,JRN003,mobile_app,paid_search,54,34,4,0,4,296,1,0.2112,62.42,0.8933,0.0487
2026-02-21,JRN003,mobile_app,email,40,21,2,0,2,148,0,0.2311,63.09,0.893,0.0358
2026-02-21,JRN003,mobile_app,direct,54,35,5,0,5,370,1,0.1878,65.51,0.9229,0.0155
2026-02-21,JRN004,desktop,organic_search,223,191,80,4,80,3040,22,0.1728,89.19,0.9051,0.0033
2026-02-21,JRN004,desktop,paid_search,164,141,56,5,56,2128,17,0.1801,88.4,0.8855,0.0201
2026-02-21,JRN004,desktop,email,150,129,71,7,71,2698,29,0.09,89.41,0.9106,0.0067
2026-02-21,JRN004,desktop,direct,154,132,72,7,72,2736,13,0.1311,89.81,0.9223,0.0092
2026-02-21,JRN004,mobile_web,organic_search,250,215,80,7,80,3040,30,0.269,87.46,0.8757,0.0088
2026-02-21,JRN004,mobile_web,paid_search,222,190,59,5,59,2242,25,0.2487,84.52,0.9075,0.0178
2026-02-21,JRN004,mobile_web,email,165,141,55,2,55,2090,12,0.2635,84.78,0.9227,0.0057
2026-02-21,JRN004,mobile_web,direct,172,147,77,8,77,2926,25,0.2078,85.63,0.9322,0.0052
2026-02-21,JRN004,mobile_app,organic_search,414,356,218,19,218,8284,73,0.1687,87.82,0.9173,0.0052
2026-02-21,JRN004,mobile_app,paid_search,302,259,131,8,131,4978,50,0.1023,82.34,0.9179,0.0217
2026-02-21,JRN004,mobile_app,email,218,187,115,4,115,4370,37,0.1147,85.35,0.8799,0.0035
2026-02-21,JRN004,mobile_app,direct,379,325,201,22,201,7638,62,0.1299,88.98,0.929,0.008
2026-02-21,JRN005,desktop,organic_search,250,206,62,3,62,1364,14,0.1484,72.83,0.9145,0.017
2026-02-21,JRN005,desktop,paid_search,158,135,43,5,43,946,9,0.1975,66.7,0.9051,0.033
2026-02-21,JRN005,desktop,email,117,98,37,3,37,814,14,0.1233,69.78,0.8787,0.0249
2026-02-21,JRN005,desktop,direct,195,167,66,5,66,1452,23,0.1796,68.73,0.9075,0.0242
2026-02-21,JRN005,mobile_web,organic_search,286,245,69,7,69,1518,22,0.2897,68.42,0.8897,0.0247
2026-02-21,JRN005,mobile_web,paid_search,182,149,35,2,35,770,10,0.2188,68.74,0.8991,0.0257
2026-02-21,JRN005,mobile_web,email,164,133,44,3,44,968,11,0.213,71.23,0.9177,0.0138
2026-02-21,JRN005,mobile_web,direct,201,164,51,4,51,1122,17,0.231,70.99,0.9268,0.0131
2026-02-21,JRN005,mobile_app,organic_search,49,42,16,1,16,352,3,0.1332,71.77,0.9202,0.0248
2026-02-21,JRN005,mobile_app,paid_search,43,36,9,1,9,198,2,0.1508,70.9,0.8766,0.0317
2026-02-21,JRN005,mobile_app,email,32,27,9,0,9,198,2,0.1273,70.01,0.8711,0.0266
2026-02-21,JRN005,mobile_app,direct,37,31,12,1,12,264,2,0.1537,73.84,0.8777,0.0119
2026-02-21,JRN006,desktop,organic_search,370,211,16,16,2,2912,0,0.1808,57.6,0.7546,0.0311
2026-02-21,JRN006,desktop,paid_search,343,162,8,8,1,1456,0,0.2434,61.57,0.7243,0.0333
2026-02-21,JRN006,desktop,email,255,125,9,9,1,1638,0,0.1817,59.4,0.7868,0.0157
2026-02-21,JRN006,desktop,direct,329,179,14,14,1,2548,0,0.1983,62.16,0.7705,0.0366
2026-02-21,JRN006,mobile_web,organic_search,440,222,9,9,1,1638,0,0.2827,60.25,0.7455,0.0164
2026-02-21,JRN006,mobile_web,paid_search,295,138,5,5,0,910,0,0.305,60.05,0.7577,0.0348
2026-02-21,JRN006,mobile_web,email,263,116,6,6,0,1092,0,0.2612,57.52,0.7776,0.0218
2026-02-21,JRN006,mobile_web,direct,376,199,11,11,1,2002,0,0.2904,58.2,0.7185,0.0354
2026-02-21,JRN006,mobile_app,organic_search,97,50,3,3,0,546,0,0.1907,59.91,0.7517,0.0383
2026-02-21,JRN006,mobile_app,paid_search,64,36,1,1,0,182,0,0.2374,56.3,0.7421,0.0416
2026-02-21,JRN006,mobile_app,email,45,23,1,1,0,182,0,0.187,55.87,0.7203,0.0402
2026-02-21,JRN006,mobile_app,direct,72,41,3,3,0,546,0,0.2087,59.17,0.7152,0.04
2026-02-21,JRN007,desktop,organic_search,179,87,3,3,0,1380,0,0.1731,49.8,0.9092,0.0392
2026-02-21,JRN007,desktop,paid_search,113,51,2,2,0,920,0,0.2411,50.85,0.8184,0.0617
2026-02-21,JRN007,desktop,email,103,55,3,3,0,1380,0,0.2314,50.34,0.8863,0.0421
2026-02-21,JRN007,desktop,direct,128,62,4,4,0,1840,0,0.2574,50.7,0.8835,0.0311
2026-02-21,JRN007,mobile_web,organic_search,183,76,3,3,0,1380,0,0.2893,50.53,0.8886,0.0276
2026-02-21,JRN007,mobile_web,paid_search,147,65,2,2,0,920,0,0.2872,51.21,0.882,0.0283
2026-02-21,JRN007,mobile_web,email,98,41,2,2,0,920,0,0.3581,50.01,0.8972,0.0228
2026-02-21,JRN007,mobile_web,direct,128,53,2,2,0,920,0,0.3137,54.17,0.889,0.0305
2026-02-21,JRN007,mobile_app,organic_search,45,19,1,1,0,460,0,0.1858,50.7,0.8843,0.0265
2026-02-21,JRN007,mobile_app,paid_search,29,12,0,0,0,0,0,0.1992,48,0.9012,0.0397
2026-02-21,JRN007,mobile_app,email,25,12,0,0,0,0,0,0.2483,52.96,0.8517,0.0451
2026-02-21,JRN007,mobile_app,direct,31,15,0,0,0,0,0,0.2432,51.56,0.8967,0.0381
2026-02-21,JRN008,desktop,organic_search,315,191,17,17,2,4148,0,0.1821,57.72,0.9171,0.0306
2026-02-21,JRN008,desktop,paid_search,270,133,10,10,1,2440,0,0.2603,57.97,0.9077,0.0418
2026-02-21,JRN008,desktop,email,180,95,12,12,1,2928,0,0.162,55.65,0.8686,0.0132
2026-02-21,JRN008,desktop,direct,275,160,16,16,1,3904,0,0.1786,58.71,0.9051,0.0282
2026-02-21,JRN008,mobile_web,organic_search,410,246,21,21,3,5124,1,0.348,53.79,0.8972,0.0428
2026-02-21,JRN008,mobile_web,paid_search,278,170,10,10,1,2440,0,0.3373,55.04,0.8904,0.0517
2026-02-21,JRN008,mobile_web,email,233,114,12,12,1,2928,0,0.3416,58.57,0.8589,0.0347
2026-02-21,JRN008,mobile_web,direct,283,174,16,16,1,3904,0,0.2683,58.55,0.8559,0.0345
2026-02-21,JRN008,mobile_app,organic_search,85,50,5,5,0,1220,0,0.2391,59.5,0.8701,0.0253
2026-02-21,JRN008,mobile_app,paid_search,65,31,2,2,0,488,0,0.2394,54.19,0.8585,0.0281
2026-02-21,JRN008,mobile_app,email,43,23,3,3,0,732,0,0.2386,55.43,0.8886,0.0316
2026-02-21,JRN008,mobile_app,direct,51,31,3,3,0,732,0,0.2615,52.79,0.8693,0.0395
2026-02-21,JRN009,desktop,organic_search,236,136,21,1,21,1806,9,0.1895,71.71,0.8881,0.0237
2026-02-21,JRN009,desktop,paid_search,150,100,11,0,11,946,2,0.1845,70.87,0.9078,0.0317
2026-02-21,JRN009,desktop,email,122,82,14,0,14,1204,5,0.1859,76.02,0.9119,0.0141
2026-02-21,JRN009,desktop,direct,162,103,14,1,14,1204,4,0.1953,73.19,0.8819,0.016
2026-02-21,JRN009,mobile_web,organic_search,218,118,12,0,12,1032,2,0.3259,76.43,0.8735,0.0174
2026-02-21,JRN009,mobile_web,paid_search,167,115,11,0,11,946,3,0.3234,70.22,0.8849,0.028
2026-02-21,JRN009,mobile_web,email,112,65,9,0,9,774,3,0.2578,73.71,0.8988,0.0103
2026-02-21,JRN009,mobile_web,direct,191,127,17,1,17,1462,6,0.2791,72.79,0.9074,0.0217
2026-02-21,JRN009,mobile_app,organic_search,48,27,3,0,3,258,0,0.2402,75.99,0.9044,0.0111
2026-02-21,JRN009,mobile_app,paid_search,35,21,3,0,3,258,1,0.219,72.19,0.8863,0.0312
2026-02-21,JRN009,mobile_app,email,25,14,2,0,2,172,0,0.2194,73.76,0.8646,0.0191
2026-02-21,JRN009,mobile_app,direct,34,22,3,0,3,258,0,0.1572,72.03,0.9259,0.0209
2026-02-21,JRN010,desktop,organic_search,537,379,89,4,89,1602,29,0.1686,62.38,0.7462,0.0204
2026-02-21,JRN010,desktop,paid_search,383,314,71,7,71,1278,24,0.1689,61.79,0.7293,0.0266
2026-02-21,JRN010,desktop,email,298,227,54,3,54,972,17,0.2202,63.0,0.735,0.0323
2026-02-21,JRN010,desktop,direct,313,226,55,2,55,990,16,0.1743,62.84,0.7878,0.019
2026-02-21,JRN010,mobile_web,organic_search,629,472,98,11,98,1764,23,0.2763,65.53,0.7379,0.0347
2026-02-21,JRN010,mobile_web,paid_search,411,323,54,6,54,972,19,0.2269,65.24,0.772,0.031
2026-02-21,JRN010,mobile_web,email,291,209,59,3,59,1062,16,0.2719,65.6,0.7483,0.0327
2026-02-21,JRN010,mobile_web,direct,410,330,61,3,61,1098,12,0.2869,63.0,0.7937,0.021
2026-02-21,JRN010,mobile_app,organic_search,106,83,19,1,19,342,6,0.1571,62.79,0.7402,0.0146
2026-02-21,JRN010,mobile_app,paid_search,79,58,13,1,13,234,3,0.2274,63.85,0.7337,0.0359
2026-02-21,JRN010,mobile_app,email,66,53,14,1,14,252,5,0.1532,68.08,0.7701,0.0134
2026-02-21,JRN010,mobile_app,direct,70,57,12,0,12,216,4,0.1853,63.05,0.7537,0.0147
2026-02-21,JRN011,desktop,organic_search,154,78,2,2,0,620,0,0.1858,48.41,0.7409,0.0505
2026-02-21,JRN011,desktop,paid_search,101,46,2,2,0,620,0,0.1854,48,0.7466,0.0647
2026-02-21,JRN011,desktop,email,79,34,1,1,0,310,0,0.2331,48.33,0.7476,0.0225
2026-02-21,JRN011,desktop,direct,107,45,1,1,0,310,0,0.189,48,0.7588,0.0387
2026-02-21,JRN011,mobile_web,organic_search,169,92,2,2,0,620,0,0.3297,48,0.7598,0.0533
2026-02-21,JRN011,mobile_web,paid_search,105,54,1,1,0,310,0,0.2828,48,0.7689,0.0414
2026-02-21,JRN011,mobile_web,email,89,48,1,1,0,310,0,0.3521,48,0.7607,0.0518
2026-02-21,JRN011,mobile_web,direct,112,48,2,2,0,620,0,0.3609,49.89,0.7437,0.0405
2026-02-21,JRN011,mobile_app,organic_search,29,12,0,0,0,0,0,0.2192,48,0.7165,0.0458
2026-02-21,JRN011,mobile_app,paid_search,26,11,0,0,0,0,0,0.2358,48,0.708,0.0611
2026-02-21,JRN011,mobile_app,email,25,11,0,0,0,0,0,0.2393,48,0.7748,0.0163
2026-02-21,JRN011,mobile_app,direct,25,11,0,0,0,0,0,0.213,48,0.7239,0.0474
2026-02-21,JRN012,desktop,organic_search,220,110,7,0,7,448,2,0.2485,55.22,0.8743,0.0195
2026-02-21,JRN012,desktop,paid_search,136,75,4,0,4,256,1,0.2281,53.24,0.8848,0.0295
2026-02-21,JRN012,desktop,email,91,44,3,0,3,192,0,0.2647,55.76,0.8564,0.0376
2026-02-21,JRN012,desktop,direct,120,63,3,0,3,192,0,0.2499,56.04,0.8815,0.042
2026-02-21,JRN012,mobile_web,organic_search,198,114,4,0,4,256,0,0.3181,56.67,0.8753,0.038
2026-02-21,JRN012,mobile_web,paid_search,154,76,3,0,3,192,0,0.3458,55.41,0.8982,0.0273
2026-02-21,JRN012,mobile_web,email,100,46,3,0,3,192,0,0.2705,54.1,0.8991,0.0323
2026-02-21,JRN012,mobile_web,direct,178,79,4,0,4,256,0,0.2742,52.91,0.8805,0.0252
2026-02-21,JRN012,mobile_app,organic_search,49,21,1,0,1,64,0,0.1769,55.51,0.8668,0.0204
2026-02-21,JRN012,mobile_app,paid_search,30,15,0,0,0,0,0,0.1831,56.23,0.8491,0.0328
2026-02-21,JRN012,mobile_app,email,25,11,0,0,0,0,0,0.1687,51.81,0.905,0.022
2026-02-21,JRN012,mobile_app,direct,30,13,0,0,0,0,0,0.2482,54.21,0.8862,0.0295
2026-02-22,JRN001,desktop,organic_search,489,236,19,1,19,2394,4,0.2159,67.6,0.9374,0.0092
2026-02-22,JRN001,desktop,paid_search,440,203,13,1,13,1638,4,0.1988,67.48,0.912,0.0274
2026-02-22,JRN001,desktop,email,290,156,14,0,14,1764,3,0.2289,72.58,0.8695,0.0112
2026-02-22,JRN001,desktop,direct,432,237,23,2,23,2898,8,0.2468,67.12,0.903,0.0269
2026-02-22,JRN001,mobile_web,organic_search,557,338,18,0,18,2268,5,0.3109,71.17,0.8868,0.0164
2026-02-22,JRN001,mobile_web,paid_search,445,259,12,1,12,1512,3,0.293,63.88,0.8571,0.0424
2026-02-22,JRN001,mobile_web,email,336,192,12,1,12,1512,4,0.2589,66.63,0.9149,0.0149
2026-02-22,JRN001,mobile_web,direct,445,258,23,0,23,2898,9,0.2568,68.2,0.9159,0.0179
2026-02-22,JRN001,mobile_app,organic_search,108,60,6,0,6,756,2,0.2338,70.96,0.8992,0.0094
2026-02-22,JRN001,mobile_app,paid_search,86,40,3,0,3,378,1,0.1972,68.73,0.8591,0.0247
2026-02-22,JRN001,mobile_app,email,72,39,3,0,3,378,1,0.1835,68.86,0.9015,0.0113
2026-02-22,JRN001,mobile_app,direct,83,45,3,0,3,378,0,0.2589,66.94,0.8849,0.0191
2026-02-22,JRN002,desktop,organic_search,773,500,109,13,109,10682,41,0.1454,74.37,0.9096,0.0208
2026-02-22,JRN002,desktop,paid_search,513,371,55,3,55,5390,17,0.1481,73.46,0.921,0.0199
2026-02-22,JRN002,desktop,email,435,283,77,3,77,7546,20,0.1781,77.85,0.8609,0.0202
2026-02-22,JRN002,desktop,direct,542,413,95,5,95,9310,27,0.2292,77.65,0.8831,0.007
2026-02-22,JRN002,mobile_web,organic_search,717,514,83,7,83,8134,19,0.2811,80.92,0.8808,0.0088
2026-02-22,JRN002,mobile_web,paid_search,558,372,53,3,53,5194,10,0.3013,74.38,0.9075,0.0245
2026-02-22,JRN002,mobile_web,email,380,302,66,6,66,6468,26,0.294,76.17,0.889,0.0134
2026-02-22,JRN002,mobile_web,direct,515,368,69,3,69,6762,27,0.3211,79.49,0.9003,0.015
2026-02-22,JRN002,mobile_app,organic_search,178,122,26,2,26,2548,6,0.1439,76.28,0.8931,0.0074
2026-02-22,JRN002,mobile_app,paid_search,128,97,15,1,15,1470,5,0.2019,75.54,0.8925,0.022
2026-02-22,JRN002,mobile_app,email,80,54,15,1,15,1470,3,0.201,76.56,0.9287,0.0075
2026-02-22,JRN002,mobile_app,direct,107,78,18,0,18,1764,6,0.1867,79.38,0.9079,0.0089
2026-02-22,JRN003,desktop,organic_search,284,149,20,1,20,1480,5,0.164,63.01,0.9086,0.0346
2026-02-22,JRN003,desktop,paid_search,193,131,12,0,12,888,4,0.1848,62.77,0.8583,0.0434
2026-02-22,JRN003,desktop,email,154,97,12,0,12,888,3,0.1987,64.55,0.8866,0.0226
2026-02-22,JRN003,desktop,direct,248,133,13,1,13,962,3,0.1905,61.35,0.9069,0.0122
